InChIkey,Solvent,MW,SASA,G_sol,DeltaG_sol,Volume,sol_dip,LsoluHsolv,LsolvHsolu,O_charges,C_charges,Most_neg,Most_pos,Het_charges,LogS
DGBIGWXXNGSACT-GPQMBLKYNA-N,n-methyl-2-pyrrolidone,315.715,294.208,-30283.957999999995,-231.55799999999,336.711,3.4082800000000004,7.486,11.105,-1.61015,-0.4071300000000001,-0.58815,0.86907,-1.6042,-0.175874166
WNLRTRBMVRJNCN-AUDIXQRPNA-N,cyclohexanone,146.143,181.914,-24900.0,-1893.522526315788,336.711,3.4082800000000004,10.172,12.202,-2.2247,0.08494,-0.61474,0.6697,-2.2247,-0.84895653
ZPSPULCZMWMHCY-GHUVFRGKNA-N,methanol,276.656,256.1,-28639.876,-645.9636666666629,294.631,6.95236,10.093,12.545,-2.89531,-1.44292,-0.91492,1.85174,-1.14867,-0.787008105
MUMGGOZAMZWBJJ-DYKIIFRCNA-N,water,288.429,301.709,-31273.516,-475.8349999999991,376.433,6.72914,11.414,14.271999999999998,-1.26449,-3.21143,-0.65849,0.64928,-1.26449,-4.072666566
BOCJQSFSGAZAPQ-UHFFFAOYNA-N,1-hexanol,242.661,236.9,-25946.558,-775.0886530612224,256.833,1.85044,8.259,12.948,-1.07346,-0.12659,-0.54062,0.56839,-1.13962,-2.009943528
JDCMOHAFGDQQJX-UHFFFAOYNA-N,"trans-1,2-dimethylcyclohexane",272.097,214.933,-25504.17,134.5521999999983,228.343,0.00127672,8.405999999999999,13.797999999999998,0.0,0.61394,-0.0828,0.11865,-0.61392,-0.233710237
BBEAQIROQSPTKN-UHFFFAOYNA-N,fluorobenzene,202.255,222.477,-22113.08,-4.971014925369673,228.343,0.00127672,8.389000000000001,8.179,0.0,-1.63163,-0.17753,0.16468,0.0,-0.209714836
ILUJQPXNXACGAN-BGGKNDAXNA-N,2-pentanol,152.149,179.474,-23488.412,-604.7397837837889,228.343,0.00127672,9.688,12.422,-1.47325,-0.0761099999999999,-0.61793,0.70367,-1.47325,-0.408935393
DAUAQNGYDSHRET-KZFATGLANA-N,butanone,182.176,208.634,-26765.096,-2415.6798461538456,228.343,0.00127672,9.1,9.694,-1.84228,-0.0614299999999999,-0.61205,0.66973,-1.84228,-0.879000001
HYZJCKYKOHLVJF-FZOZFQFYNA-N,1-hexanol,118.138,147.573,-19894.312,-420.7808888888867,141.02700000000002,5.14525,9.871,12.13,0.0,-0.53499,-0.4278,0.30768,-0.64775,-0.003488328
PJANXHGTPQOBST-VAWYXSNFNA-N,tert-butylcyclohexane,180.249,233.489,-24121.93,-688.5637777777774,141.02700000000002,5.14525,9.801,12.782,0.0,-1.8304,-0.18427,0.15521,0.0,-1.041153506
ZUOUZKKEUPVFJK-UHFFFAOYNA-N,toluene,154.211,198.095,-21666.818,-848.1888148148137,141.02700000000002,5.14525,9.108,9.675999999999998,0.0,-1.54044,-0.1732,0.15779,0.0,0.482792311
YLFRRPUBVUAHSR-RRPFGEQONA-N,acetone,314.467,330.476,-33552.422,-1359.1659999999974,141.02700000000002,5.14525,9.924,10.011,-1.24374,-3.57533,-0.64715,0.6485,-1.24374,-0.951548295
JLKIGFTWXXRPMT-NDKGDYFDNA-N,water,253.275,257.791,-28759.064,-1333.105714285717,141.02700000000002,5.14525,11.474,13.142,-2.10253,-1.2826099999999998,-0.98505,2.59386,-1.1387900000000002,-2.798666669
WZWYJBNHTWCXIM-ZTGFOJEANA-N,dmso,337.368,306.311,-31201.953999999994,-420.2766666666612,141.02700000000002,5.14525,6.805,10.319,-2.95666,-0.7977299999999999,-0.96209,2.5304,-1.5534599999999998,-0.676836806
BGNGWHSBYQYVRX-UHFFFAOYNA-N,trifluoroethanol,149.192,191.631,-22880.674,-1214.5662857142852,194.07,8.22579,10.795,9.505,-0.61252,-0.91828,-0.61252,0.46975,-0.8702799999999999,0.649334859
QUEKGYQTRJVEQC-KZFATGLANA-N,1-propanol,201.566,196.512,-24531.800000000003,-1023.9186086956544,194.07,8.22579,8.407,13.411,-2.05072,0.25142,-0.57703,0.86798,-1.22166,-0.022276395
ZEYHEAKUIGZSGI-BGGKNDAXNA-N,1-pentanol,152.149,180.207,-23309.726,-1823.204068965515,178.01,5.4081,9.576,12.448,-1.48389,-0.0967699999999999,-0.61971,0.6832,-1.48389,-1.0
SWJPEBQEEAHIGZ-UHFFFAOYNA-N,toluene,235.906,168.859,-20954.792,-1935.3591764705889,178.01,5.4081,8.681999999999999,10.162,0.0,-0.53958,-0.14034,0.17876,-0.17528,0.350924898
DWCLXOREGBLXTD-UHFFFAOYNA-N,cyclohexanone,176.172,185.638,-24906.556,-563.9147142857109,178.01,5.4081,8.478,12.242,-1.92171,-1.86068,-0.52213,0.73297,-0.45591,-1.159705612
GVPWHKZIJBODOX-UHFFFAOYNA-N,ethanol,246.385,274.901,-29820.846,-1987.571600000003,178.01,5.4081,9.2,12.077,0.0,-2.18233,-0.3104,0.1955,-0.18162,-1.51787141
YGSDEFSMJLZEOE-BGGKNDAXNA-N,"1,2-propanediol",138.123,157.247,-21526.392,-379.5794000000024,178.01,5.4081,9.427,11.971,-1.59228,0.14573,-0.5981,0.69449,-1.59228,0.226427187
KZTYYGOKRVBIMI-UHFFFAOYNA-N,2-methyl-1-propanol,218.27,231.896,-25821.116,386.6679166666654,178.01,5.4081,9.781,12.956,-1.99568,-2.10093,-0.99793,2.45747,0.4617899999999998,-1.368285267
GSBSDUZVSCTUKA-PKSOQXRJNA-N,ethanol,288.345,304.163,-28831.172,-154.84106666666776,178.01,5.4081,9.052,11.099,-1.11111,-1.78855,-0.60788,0.66878,-1.11111,-0.183830518
IPCSVZSSVZVIGE-HCKMINDGNA-N,nitromethane,256.428,355.459,-34932.522000000004,-1330.3150000000023,178.01,5.4081,11.635,10.017,-1.12028,-3.57722,-0.63213,0.67545,-1.12028,-1.688573258
PJANXHGTPQOBST-VAWYXSNFNA-N,1-hexanol,180.249,233.288,-24256.072,-822.7057777777736,178.01,5.4081,9.633,11.767,0.0,-1.91986,-0.19039,0.16267,0.0,-1.173411556
ALYNCZNDIQEVRV-BGGKNDAXNA-N,formamide,137.138,165.495,-21856.626,-955.6902758620636,178.01,5.4081,9.934,10.114,-1.12793,0.0219299999999999,-0.63738,0.68755,-1.62645,-0.583359493
CWRYPZZKDGJXCA-UHFFFAOYNA-N,nonane,154.211,186.967,-20973.576,388.35280000000057,178.01,5.4081,10.287,12.445,0.0,-1.57085,-0.29292,0.16217,0.0,-0.389659289
MWPLVEDNUUSJAV-UHFFFAOYNA-N,p-xylene,178.233,211.323,-21522.75,716.7684571428581,221.711,0.00122804,7.595000000000001,8.632,0.0,-1.5665,-0.19344,0.16278,0.0,-1.221933199
DWCLXOREGBLXTD-UHFFFAOYNA-N,acetonitrile,176.172,185.144,-24725.986,-383.3447142857112,209.613,9.38337,11.33,12.92,-1.93114,-1.86131,-0.52238,0.73409,-0.46298,-1.06673237
IPCSVZSSVZVIGE-HCKMINDGNA-N,water,256.428,352.673,-34977.746,-1375.538999999997,209.613,9.38337,11.955,14.681,-1.11793,-3.55021,-0.63108,0.67172,-1.11793,-6.809999052
WJUFSDZVCOTFON-UHFFFAOYNA-N,hexane,166.176,199.914,-24923.834,-1925.2858333333352,199.673,3.26966,10.206,13.222,-1.2017600000000002,-0.33896,-0.50929,0.41562,-1.2017600000000002,-1.15490196
NOCJXYPHIIZEHN-LBOYIXSDNA-N,ethanol,399.396,373.802,-35489.9,140.11349999999948,199.673,3.26966,9.338,11.566,-1.73299,-0.5112300000000001,-0.63495,0.74248,-2.83761,-0.142487642
GFLHGSIWKATBCA-UHFFFAOYNA-N,acetone,304.398,240.83,-27255.568,-1689.153428571426,199.673,3.26966,9.295,10.489,-0.4118,-0.3712,-0.4118,0.20617,-0.7456,0.339412457
XZAXQWXHBDKYJI-CMLSCEPHNA-N,ethanol,346.276,325.875,-32388.188,148.5702500000043,376.098,11.6605,9.579,12.276,-3.67751,-1.11741,-0.95056,1.60648,-2.0710300000000004,-1.037295958
YRHRIQCWCFGUEQ-UHFFFAOYNA-N,2-pentanol,212.266,221.762,-24697.372,-1504.2811785714257,376.098,11.6605,9.113,11.923,-0.58964,-0.79585,-0.58964,0.59055,-0.60104,-1.883447675
DWCLXOREGBLXTD-UHFFFAOYNA-N,water,176.172,185.757,-24270.742,71.89928571428754,376.098,11.6605,10.299,15.576,-1.93589,-1.86132,-0.52269,0.73458,-0.46706,-4.166527767
MFYSYFVPBJMHGN-ZPOLXVRWNA-N,acetonitrile,360.449,343.101,-36497.618,-1675.4825000000055,439.174,6.89107,12.177,11.617,-2.86708,-2.31198,-0.64643,0.64325,-2.86708,-1.677780705
LPNBBFKOUUSUDB-BGGKNDAXNA-N,dmf,136.15,170.329,-22184.31,-1391.8064000000013,439.174,6.89107,8.679,11.14,-1.10188,-0.5001199999999999,-0.61457,0.67178,-1.10188,0.166177497
QIQXTHQIDYTFRH-LILDFLRNNA-N,acetone,284.481,390.269,-37263.988,-117.7028749999954,439.174,6.89107,10.575,11.395,-1.12039,-4.08441,-0.61783,0.67204,-1.12039,-0.872414464
SQNZJJAZBFDUTD-UHFFFAOYNA-N,1-propanol,134.221,191.184,-22042.606,426.0445806451644,195.349,0.00239715,10.639,11.686,0.0,-2.35291,-0.49145,0.17128,0.0,-0.321945487
GVEPBJHOBDJJJI-UHFFFAOYNA-N,1-chlorooctane,202.255,227.244,-23004.704,-440.7842040816249,243.06,0.322366,9.25,9.7,0.0,-1.60869,-0.15624,0.1639,0.0,-0.094932898
DDBREPKUVSBGFI-LUXCBXFANA-N,n-methyl-2-pyrrolidone,232.238,238.338,-27286.464,-997.683333333327,243.06,0.322366,7.710999999999999,11.261,-1.31165,0.21117,-0.65736,0.7488,-2.61968,0.363235804
WPYMKLBDIGXBTP-FZOZFQFYNA-N,methanol,122.123,151.267,-20956.962,-1225.9626500000013,243.06,0.322366,9.63,12.939,-1.0996,-0.1089699999999999,-0.61617,0.66707,-1.0996,0.482842684
WJUFSDZVCOTFON-UHFFFAOYNA-N,ethanol,166.176,199.915,-25333.246,-2334.6978333333354,243.06,0.322366,9.527,11.909,-1.3366,-0.3250099999999999,-0.57845,0.45105,-1.3366,0.739546407
VPHHJAOJUJHJKD-KZFATGLANA-N,1-hexanol,191.013,187.66,-24511.288,-2863.614969696966,189.242,0.295962,9.009,12.913,-1.0677,0.23834,-0.5916,0.6654,-1.17931,-0.720989663
VRPJIFMKZZEXLR-DEPUQRHONA-N,methanol,175.184,208.37,-26405.442,-23.222615384613164,189.242,0.295962,10.41,13.452,-2.23391,-0.0779199999999999,-0.64873,0.73607,-2.67052,0.673372027
KZTYYGOKRVBIMI-UHFFFAOYNA-N,cyclooctane,218.27,232.246,-26713.376,-505.59208333332936,189.242,0.295962,9.945,14.489,-1.91554,-2.08324,-0.95778,2.42286,0.5073200000000001,-2.05129418
SZTDSGCADFWGKM-UHFFFAOYNA-N,1-propanol,224.236,254.992,-29898.764,3760.1426666666775,189.242,0.295962,12.853000000000002,13.331,-2.8189,-2.66386,-1.04154,1.49127,-1.3276299999999996,-0.195496988
UFWIBTONFRDIAS-UHFFFAOYNA-N,hexane,128.173,165.632,-19401.814,194.96903030303287,165.045,0.00115685,10.328,13.107,0.0,-1.22308,-0.16881,0.15485,0.0,-0.026617956
NIHNNTQXNPWCJQ-UHFFFAOYNA-N,1-hexanol,166.222,200.685,-21519.144,-117.012999999999,165.045,0.00115685,9.82,11.833000000000002,0.0,-1.66109,-0.326,0.18411,0.0,-0.658598845
BXAOUWIVXLQYOZ-SPEPDGBUNA-N,hexane,443.542,435.755,-45800.05,-1214.6838666666663,165.045,0.00115685,10.844,13.608,-2.51991,-2.09073,-0.60172,0.73144,-3.84493,-1.4488776021929823
LNEPOXFFQSENCJ-UHFFFAOYNA-N,1-pentanol,375.87,395.137,-36902.732,-1660.8002222222276,165.045,0.00115685,9.381,11.79,-1.20862,-2.06457,-0.61394,0.61192,-1.83555,-1.430585484
KGCNHWXDPDPSBV-UHFFFAOYNA-N,ethanol,171.583,186.254,-22593.224,-1982.3098461538464,165.045,0.00115685,8.796000000000001,13.385,-1.03891,-0.79985,-0.51952,0.85782,-0.3378099999999999,-0.508682978
LPNBBFKOUUSUDB-BGGKNDAXNA-N,ethanol,136.15,170.024,-22296.948000000004,-1504.444400000004,165.045,0.00115685,9.75,12.89,-1.10815,-0.50013,-0.62122,0.67464,-1.10815,-0.112212979
QUEKGYQTRJVEQC-KZFATGLANA-N,thf,201.566,196.512,-24533.112,-1025.2306086956523,198.523,5.69589,7.592999999999999,12.979,-2.03929,0.2456299999999999,-0.57169,0.8653,-1.21238,0.472756449
CKAPSXZOOQJIBF-UHFFFAOYNA-N,1-chlorooctane,284.784,220.81,-23573.009999999995,1950.9878571428635,198.523,5.69589,9.14,10.926,0.0,0.04626,-0.00783,0.0079,-0.04627,-1.451391033
ALYNCZNDIQEVRV-BGGKNDAXNA-N,1-hexanol,137.138,166.019,-21709.664,-808.728275862064,198.523,5.69589,9.682,12.067,-1.11753,0.0238500000000001,-0.62565,0.683,-1.61456,-0.669586227
NIHNNTQXNPWCJQ-UHFFFAOYNA-N,2-ethyl-1-hexanol,166.222,200.685,-21519.858,-117.72699999999897,207.065,0.669716,9.779,11.794,0.0,-1.64945,-0.32532,0.1829,0.0,-0.75303352
LPNBBFKOUUSUDB-BGGKNDAXNA-N,water,136.15,170.246,-22376.51,-1584.006400000002,167.063,4.3506800000000005,10.987,13.971,-1.1127,-0.50143,-0.62619,0.67684,-1.1127,-2.56143941
WJFKNYWRSNBZNX-UHFFFAOYNA-N,methylcyclohexane,199.27,217.299,-24495.122,-1248.5020000000004,167.063,4.3506800000000005,10.303,12.144,0.0,-1.16992,-0.39578,0.27902,-0.39187,-2.089845998
NCOSMKWGNCJPCR-YLHGWYNBNA-N,methanol,549.111,549.612,-46868.83599999999,-971.7159999999858,667.869,7.31695,9.322,11.619,-1.29829,-3.35776,-0.65291,0.63636,-2.20853,-0.920818754
XMTQQYYKAHVGBJ-XWKXFZRBNA-N,hexane,233.097,243.542,-27111.16,-2126.4684799999995,251.717,6.17185,10.514,13.46,-0.59595,-0.23826,-0.59595,0.67389,-1.57276,-3.860001342
IIUZTXTZRGLYTI-LKUJNTHKNA-N,dmso,354.787,338.938,-36223.548,-920.8179999999992,251.717,6.17185,7.419,10.472,-2.60842,-0.7250799999999997,-0.64406,0.62892,-2.64182,-0.626104153
CKAPSXZOOQJIBF-UHFFFAOYNA-N,3-methyl-1-butanol,284.784,220.81,-23573.71,1950.2878571428591,239.638,0.00292055,8.762,12.943,0.0,0.06282,-0.01062,0.01078,-0.06281,-2.150636919
LULAYUGMBFYYEX-BGGKNDAXNA-N,thf,156.568,170.48,-22076.226,-889.7248571428572,239.638,0.00292055,8.44,12.331,-1.07414,0.0698199999999999,-0.59596,0.66058,-1.16008,0.410182368
WBYWAXJHAXSJNI-KZFATGLANA-N,2-propanol,148.161,186.516,-22783.902,-524.3663750000051,180.777,4.55309,9.54,12.764,-1.11127,-0.4471799999999999,-0.62762,0.68447,-1.11127,-0.022733788
HXEWMTXDBOQQKO-UHFFFAOYNA-N,thf,198.051,198.276,-23143.096,-1459.7279999999955,180.777,4.55309,8.008,11.898,0.0,-0.39887,-0.40761,0.23223,-0.56828,-0.088265889
RJKGJBPXVHTNJL-UHFFFAOYNA-N,1-butanol,173.171,192.125,-22420.844000000005,-270.32887804878555,180.777,4.55309,8.677,12.242,-1.01447,-1.06564,-0.50893,0.85912,-0.15535,-0.428845523
MTSJLRXXXJHLDI-VEORKLDJNA-N,toluene,501.578,483.094,-46793.01,-1411.9179999999978,620.37,8.26543,8.766,9.489,-3.24796,-1.82391,-0.62458,0.73239,-4.60723,-2.0
WURBFLDFSFBTLW-UHFFFAOYNA-N,cyclooctane,210.232,239.885,-26386.83,-1376.18420408163,620.37,8.26543,8.882000000000001,14.425,-0.94691,-0.6833899999999999,-0.47346,0.42647,-0.94691,-0.981551336
GJCOSYZMQJWQCA-UHFFFAOYNA-N,2-pentanol,182.221,210.426,-22728.210000000003,-719.8295121951269,620.37,8.26543,10.16,11.743,-0.36658,-1.33417,-0.36658,0.25022,-0.36658,-0.795880017
KZTYYGOKRVBIMI-UHFFFAOYNA-N,2-butanol,218.27,232.158,-26160.248,47.53591666666762,620.37,8.26543,9.891,13.029,-1.99444,-2.10096,-0.99736,2.4569,0.4624600000000001,-1.328283472
AFPHTEQTJZKQAQ-BGGKNDAXNA-N,2-methyl-1-propanol,167.121,179.627,-23272.546,-1455.6782222222246,620.37,8.26543,8.472,13.753,-2.09092,0.1043499999999999,-0.59491,0.86416,-1.22676,0.076360746
CWRYPZZKDGJXCA-UHFFFAOYNA-N,tert-butylcyclohexane,154.211,187.008,-20954.95,406.9788000000044,192.396,1.3469,9.888,12.431,0.0,-1.57085,-0.29292,0.16217,0.0,-0.339579889
GVEPBJHOBDJJJI-UHFFFAOYNA-N,heptane,202.255,227.244,-22958.85,-394.9302040816256,192.396,1.3469,9.743,12.741,0.0,-1.55397,-0.15737,0.15852,0.0,-0.897566294
FZERHIULMFGESH-BGGKNDAXNA-N,water,135.165,175.14,-23284.056,-1177.3598333333357,169.507,5.52848,11.533,13.16,-0.65533,-0.68251,-0.65533,0.67052,-1.10591,-1.307628828
CKAPSXZOOQJIBF-UHFFFAOYNA-N,cyclohexane,284.784,220.81,-23575.98,1948.0178571428623,239.638,0.000944272,9.085,14.143,0.0,0.02407,-0.00408,0.00405,-0.02408,-1.566710315
BLUAFEHZUWYNDE-NNWCWBAJNA-N,1-butanol,282.336,268.532,-30008.51,-1117.1963636363653,239.638,0.000944272,9.189,13.09,-2.01945,-1.6251799999999998,-0.57612,0.67349,-2.01945,-1.562343582
DNKGZSOYWMQDTK-KZFATGLANA-N,1-propanol,281.093,247.578,-27933.138000000006,-2344.054000000004,239.638,0.000944272,8.978000000000002,12.968,-0.92825,-0.6578799999999999,-0.62749,0.69332,-1.4285,0.6271959
XRHGYUZYPHTUJZ-BGGKNDAXNA-N,thf,156.568,170.601,-22783.768000000004,-1382.9073333333365,239.638,0.000944272,8.431,12.482,-1.08157,0.0715399999999999,-0.60086,0.66711,-1.16967,-0.14327258
HVYWMOMLDIMFJA-DPAQBDIFNA-N,1-butanol,386.66,413.369,-39744.878,-983.4172727272744,541.787,2.43609,11.668,12.127,-0.61786,-5.98903,-0.61786,0.33452,-0.61786,-0.7823005
MWPLVEDNUUSJAV-UHFFFAOYNA-N,hexadecane,178.233,211.323,-21521.182,718.3364571428574,541.787,2.43609,9.366,12.084,0.0,-1.55634,-0.19286,0.16168,0.0,-1.886056648
LINPIYWFGCPVIE-UHFFFAOYNA-N,1-octanol,197.448,183.729,-22436.096,194.7465000000011,184.752,1.7152,9.448,12.32,-0.44719,-0.1574199999999999,-0.44719,0.35301,-0.59516,0.230036029
GVEPBJHOBDJJJI-UHFFFAOYNA-N,benzene,202.255,227.244,-22965.18,-401.2602040816273,184.752,1.7152,8.367,9.083,0.0,-1.56846,-0.15717,0.15996,0.0,0.090963077
DFXQXFGFOLXAPO-KZFATGLANA-N,2-propanol,201.566,197.358,-24566.504,-1299.6226470588265,184.752,1.7152,8.881,13.619,-2.01566,0.21543,-0.58557,0.86404,-1.17957,-0.408935393
SQNZJJAZBFDUTD-UHFFFAOYNA-N,decane,134.221,191.478,-22886.752,-418.10141935483625,195.596,0.00248083,11.322,12.858,0.0,-2.26861,-0.48178,0.16504,0.0,0.082015924
WJFKNYWRSNBZNX-UHFFFAOYNA-N,3-methyl-1-butanol,199.27,216.841,-24075.216,-828.5960000000014,195.596,0.00248083,9.723,11.029,0.0,-1.2223,-0.40025,0.30201,-0.43452,-1.086538042
QUEKGYQTRJVEQC-KZFATGLANA-N,1-decanol,201.566,196.433,-25011.212,-1503.3306086956472,195.596,0.00248083,8.442,13.553,-2.03527,0.2426399999999999,-0.561,0.86331,-1.20703,-0.408935393
DMIYKWPEFRFTPY-UHFFFAOYNA-N,toluene,175.014,175.496,-21996.06,-979.0429999999978,195.596,0.00248083,8.08,10.417,-0.48062,-0.0600599999999999,-0.48062,0.43586,-0.60992,0.240549248
ONUFSRWQCKNVSL-UHFFFAOYNA-N,toluene,334.116,260.826,-29301.038,118.2957999999926,195.596,0.00248083,7.754999999999999,11.31,0.0,0.76778,-0.09549,0.16444,-0.7678,0.472093111
VHHHONWQHHHLTI-UHFFFAOYNA-N,hexane,236.74,176.295,-21900.728,-40.48530434782515,195.596,0.00248083,9.252,15.956,0.0,0.29581,-0.04933,0.14791,-0.29581,0.03304053
CMWTZPSULFXXJA-GTNTULIANA-N,1-propanol,230.263,260.614,-28778.198000000004,-1092.2537714285754,195.596,0.00248083,9.353000000000002,11.599,-1.48713,-1.10368,-0.62015,0.64262,-1.48713,-0.772113295
YNPNZTXNASCQKK-UHFFFAOYNA-N,hexadecane,178.233,209.472,-23038.660000000003,-657.0801666666703,195.596,0.00248083,9.885,12.573,0.0,-1.54421,-0.16871,0.15801,0.0,-0.549750892
JZFPYUNJRRFVQU-VEWCPZSHNA-N,methanol,282.222,276.691,-29243.158000000003,-1106.0666315789497,294.655,4.21022,9.308,11.872,-1.10088,0.58037,-0.60454,0.70524,-2.54038,-0.739928612
ZEYHEAKUIGZSGI-BGGKNDAXNA-N,2-methyl-1-propanol,152.149,180.632,-23286.81,-1800.288068965514,294.655,4.21022,9.488,12.58,-1.48638,-0.0965,-0.62232,0.68423,-1.48638,-1.096910013
GPSDUZXPYCFOSQ-BGGKNDAXNA-N,ethanol,136.15,170.055,-21889.04,-695.4550857142858,164.942,3.47002,9.632,12.703,-1.09467,-0.4903399999999999,-0.61224,0.66019,-1.09467,0.372405667
NUVBSKCKDOMJSU-UHFFFAOYNA-N,1-hexanol,166.176,201.844,-25040.460000000003,-665.1289090909122,164.942,3.47002,9.602,12.648,-1.51694,-0.3748099999999999,-0.61431,0.68153,-1.51694,0.168485348
POULHZVOKOAJMA-NDKGDYFDNA-N,water,200.32,283.43,-29502.312,-520.612000000001,290.509,2.60152,12.085,14.927,-1.12461,-2.5219,-0.62208,0.67408,-1.12461,-4.619787906
GJCOSYZMQJWQCA-UHFFFAOYNA-N,1-decanol,182.221,210.426,-22698.964,-690.5835121951204,218.229,2.06571,10.17,11.766,-0.36356,-1.32502,-0.36356,0.25219,-0.36356,-0.619788758
ISAOCJYIOMOJEB-UHFFFAOYNA-N,1-hexanol,212.248,239.965,-26701.528,-1029.755315789473,263.938,2.87515,9.317,12.633,-1.09083,-1.06298,-0.55233,0.51277,-1.09083,-1.690087484
REFJWTPEDVJJIY-UHFFFAOYNA-N,2-propanol,302.24,288.209,-29730.795999999995,531.1625000000022,263.938,2.87515,9.091,12.389,-3.1981900000000003,0.37126,-0.62221,0.58742,-3.1981900000000003,-1.03710173
NIHNNTQXNPWCJQ-UHFFFAOYNA-N,cyclohexane,166.222,200.685,-21552.604,-150.47299999999814,207.024,0.566584,10.203,12.98,0.0,-1.58554,-0.32139,0.17629,0.0,-0.456869808
TWBYWOBDOCUKOW-FZOZFQFYNA-N,methanol,123.111,146.808,-20684.848,-516.6259999999966,207.024,0.566584,9.208,13.396,-1.05921,0.25249,-0.58872,0.65017,-1.38688,-1.840869155
MWPLVEDNUUSJAV-UHFFFAOYNA-N,dmf,178.233,211.323,-21531.759999999995,707.7584571428633,221.7,0.0018671,7.989000000000001,9.378,0.0,-1.63659,-0.19776,0.17029,0.0,-1.010598433
CDVNZMKTJIBBBV-WXRBYKJCNA-N,2-propanol,226.145,221.236,-26635.11,-1552.2653333333292,230.361,5.813829999999999,8.531,14.2,-2.99707,-0.1594799999999999,-0.57834,0.87924,-1.24225,-0.707077256
YVUQSNJEYSNKRX-VJSLDGLSNA-N,toluene,461.553,475.911,-39149.52,-89.51712499999849,230.361,5.813829999999999,8.953999999999999,9.05,-0.58858,-2.51866,-0.58858,0.63934,-2.06437,-1.664394745
XMTQQYYKAHVGBJ-XWKXFZRBNA-N,1-propanol,233.097,243.547,-26687.43800000001,-1702.7464800000052,252.015,9.12209,9.678,11.925,-0.66568,-0.2670099999999999,-0.66568,0.68098,-1.6346200000000002,-0.850000001
CKAPSXZOOQJIBF-UHFFFAOYNA-N,thf,284.784,220.81,-23579.65,1944.3478571428568,252.015,9.12209,8.101999999999999,12.309,0.0,0.06096,-0.01031,0.01041,-0.06095,-1.131757638
VHHHONWQHHHLTI-UHFFFAOYNA-N,methylcyclohexane,236.74,176.295,-21899.832,-39.58930434782815,252.015,9.12209,8.89,15.81,0.0,0.2954,-0.04925,0.1477,-0.29541,0.13553144
JCLYNMPVVXQIJI-UHFFFAOYNA-N,water,258.233,265.01,-28425.174000000003,-386.6566666666658,252.015,9.12209,9.709,13.321000000000002,-1.98402,-0.68533,-0.59835,0.8505,-1.28917,-1.568636236
ZUOUZKKEUPVFJK-UHFFFAOYNA-N,2-propoxyethanol,154.211,198.095,-21927.504,-1108.8748148148115,252.015,9.12209,9.637,11.101,0.0,-1.59129,-0.17871,0.16245,0.0,0.14130299
IQPNAANSBPBGFQ-UHFFFAOYNA-N,2-propanol,286.24,280.796,-29421.052,100.45024999999804,252.015,9.12209,9.25,12.376,-2.83414,0.1158000000000001,-0.64581,0.68447,-2.83414,-1.593663219
ZEYHEAKUIGZSGI-BGGKNDAXNA-N,ethanol,152.149,180.412,-23352.258,-1865.736068965518,252.015,9.12209,9.748,12.535,-1.48882,-0.0964199999999999,-0.62375,0.68497,-1.48882,-0.698970004
WLJVXDMOQOGPHL-BGGKNDAXNA-N,dmf,136.15,171.02,-21590.054,-551.0002222222174,169.137,2.51267,9.328,10.949,-1.09316,-0.49894,-0.60683,0.67987,-1.09316,0.575187845
ILUJQPXNXACGAN-BGGKNDAXNA-N,"1,4-dioxane",152.149,179.385,-23366.392,-482.7197837837885,169.137,2.51267,9.085,11.192,-1.40425,-0.07296,-0.57339,0.67995,-1.40425,0.184691431
VAOCPAMSLUNLGC-UHFFFAOYNA-N,dmso,171.155,189.087,-23347.264,-49.67399999999543,191.907,5.8387,6.856,11.318,-1.60653,-0.6747,-0.58611,0.91836,-1.15865,-0.369836756
LPEPZBJOKDYZAD-LILDFLRNNA-N,ethanol,281.234,279.812,-29309.688,-991.5953333333308,297.30400000000003,6.31805,9.521,11.723,-1.10465,0.02646,-0.62848,0.68686,-2.10737,-0.071882854
RZVAJINKPMORJF-BGGKNDAXNA-N,"1,4-dioxane",151.165,185.528,-24213.796,-1294.6066842105283,181.883,6.00739,9.462,10.463,-1.0574,-0.41738,-0.62237,0.64695,-1.51046,-0.611945813
KRKNYBCHXYNGOX-CUNNJMNPNA-N,thf,192.125,189.089,-25496.205999999995,-341.0338181818115,181.883,6.00739,8.899,14.028,-3.71301,1.30126,-0.59237,0.69978,-3.71301,0.219128736
QRXWMOHMRWLFEY-BGGKNDAXNA-N,ethanol,137.141,165.975,-22229.714,-1136.8271999999995,181.883,6.00739,9.43,13.314,-0.63201,0.13525,-0.63201,0.54978,-1.69681,-1.032157124
IIUZTXTZRGLYTI-LKUJNTHKNA-N,butanone,354.787,342.273,-35953.399999999994,-650.6699999999983,398.095,8.84239,9.032,10.164,-2.61863,-0.7447500000000001,-0.63941,0.62223,-2.65271,-0.97529863
SKCNYHLTRZIINA-UHFFFAOYNA-N,toluene,162.018,173.36,-21891.566,-403.3174285714267,171.673,3.70145,8.41,10.544,0.0,-0.37056,-0.33052,0.19622,-0.53155,0.015378482
VHHHONWQHHHLTI-UHFFFAOYNA-N,dichloromethane,236.74,176.295,-21908.856,-48.61330434782576,193.278,0.000362684,9.133,11.709,0.0,0.28788,-0.04805,0.14394,-0.28788,0.293872806
